area,area_bbox,area_convex,area_filled,axis_major_length,axis_minor_length,eccentricity,equivalent_diameter_area,euler_number,extent,feret_diameter_max,intensity_max,intensity_mean,intensity_min,label,orientation,perimeter,perimeter_crofton,solidity,ERThresh_intersection_percentage,ERThresh_intersection_area,ERThresh_num_intersection_areas
15,30,19,15,5.3884453759565725,4.554386260311042,0.5344289486212447,4.370193722368317,1,0.5,6.082762530298219,255.0,255.0,255.0,17,1.3773584679293827,12.035533905932738,16.969785306418867,0.7894736842105263,100.0,15,1
243,441,306,244,23.78185632883587,15.096524831811308,0.7726833161290602,17.58969042850512,0,0.5510204081632653,27.018512172212592,255.0,255.0,255.0,18,-0.5726230721133674,87.66904755831213,84.84892653209434,0.7941176470588235,39.50617283950617,96,4
337,736,490,337,44.67449534925796,12.808414619524655,0.9580188258023227,20.71428798138497,1,0.4578804347826087,46.09772228646444,255.0,255.0,255.0,19,1.540791577600263,132.11879502661796,137.74968612430246,0.6877551020408164,71.51335311572701,241,4
35,70,47,35,9.867240648413194,5.79788937200218,0.8091590059222571,6.6755811781245455,1,0.5,10.770329614269007,255.0,255.0,255.0,20,-1.1822988268699959,22.863961030678926,28.576536490168756,0.7446808510638298,62.857142857142854,22,2
16,40,27,16,10.46506921202912,3.2376421030497196,0.9509397669344049,4.51351666838205,1,0.4,8.94427190999916,255.0,255.0,255.0,21,-1.1923790740155524,15.035533905932738,23.443540163627432,0.5925925925925926,75.0,12,2
170,300,218,170,32.13829644256819,7.855948226080304,0.969663924971557,14.712264360219255,1,0.5666666666666667,30.14962686336267,255.0,255.0,255.0,22,-0.11948787599616388,73.94112549695429,73.56749791948658,0.7798165137614679,63.52941176470588,108,2
56,144,93,56,16.31571091907527,6.343213122335723,0.9213308520971979,8.444016491289505,1,0.3888888888888889,15.620499351813308,255.0,255.0,255.0,23,0.6844642030137995,40.692388155425114,45.87164436772977,0.6021505376344086,55.35714285714286,31,4
29,80,47,29,12.90857179504832,4.8126788445063395,0.9279004128513932,6.076507779746499,1,0.3625,11.180339887498949,255.0,255.0,255.0,24,0.688520826900463,24.31370849898476,30.147332816963655,0.6170212765957447,20.689655172413794,6,3
29,54,38,31,7.854525020795327,5.934613321087346,0.6550723436825641,6.076507779746499,0,0.5370370370370371,9.055385138137417,255.0,255.0,255.0,25,-1.4265134101105044,20.48528137423857,28.251213919026615,0.7631578947368421,48.275862068965516,14,2
35,42,39,35,15.754544251694268,3.076714506758944,0.9807454200229447,6.6755811781245455,1,0.8333333333333334,14.035668847618199,255.0,255.0,255.0,26,-0.02249302899590021,26.035533905932738,30.79797795924794,0.8974358974358975,31.428571428571427,11,3
15,24,16,15,6.386934585812758,3.044550676006401,0.8790746228277341,4.370193722368317,1,0.625,6.324555320336759,255.0,255.0,255.0,27,-1.1509673515619425,11.65685424949238,15.073666408481827,0.9375,100.0,15,1
16,25,17,16,6.163652084187138,3.374076612214896,0.8368611826251452,4.51351666838205,1,0.64,5.830951894845301,255.0,255.0,255.0,28,-0.8513634669964267,13.071067811865474,15.073666408481827,0.9411764705882353,50.0,8,1
124,224,179,137,17.513132232291387,11.501611959464531,0.7541152167366291,12.565098628628435,0,0.5535714285714286,18.601075237738275,255.0,255.0,255.0,29,1.0638731963764427,65.698484809835,70.3306204908823,0.6927374301675978,36.29032258064516,45,5
144,320,189,144,20.10210664104386,10.507980503936645,0.8524981052651298,13.540550005146152,1,0.45,22.825424421026653,255.0,255.0,255.0,30,-0.9272821861332321,56.248737341529164,60.064627837799655,0.7619047619047619,77.77777777777779,112,3
21,48,33,21,9.19340103254615,3.9334853705072788,0.9038451846504097,5.170882945826411,1,0.4375,8.54400374531753,255.0,255.0,255.0,31,1.1940769324244256,16.035533905932738,22.658142000229986,0.6363636363636364,57.14285714285714,12,2
469,1196,636,469,51.31926566525123,13.045516818993782,0.9671508569069248,24.436639426909572,1,0.39214046822742477,50.15974481593781,255.0,255.0,255.0,32,-1.1437130225965577,132.67514421272202,129.6098501652845,0.7374213836477987,56.71641791044776,266,4
95,176,121,98,17.800645476767667,8.058454111074422,0.8916599838526943,10.998079684646791,0,0.5397727272727273,16.76305461424021,255.0,255.0,255.0,33,0.3290273233723675,50.87005768508881,52.25011444992385,0.7851239669421488,20.0,19,3
